name,image,ingredients,calories,fat,carbs,protein
Warm Greek Salad with Sliced Steak,https://www.edamam.com/web-img/149/1494364f83063b8d78a58bbcf42b453c.jpg,Capsicum|Garnish (food)|Onion|Olive oil|Sirloin steak|Steak|Agaricus bisporus|Edible mushroom|Rosemary|Dijon mustard|Mustard (condiment)|Zest (ingredient)|Wine|Vinegar|Shallot|Kalamata olive|Olive|Bell pepper|Black pepper|Clove|Garlic|Potato|Friggitello|Chicken as food|Feta|Cheese|Parsley|Tomato|Salt|Red onion|Cherry|Lemon|Oil|Eruca sativa|Spinach|Oregano,245.04594143252083,16.659918491955413,10.39784487073854,14.866724100110211
Dinner Tonight: Kale and White Bean Pasta,https://www.edamam.com/web-img/545/545f7100ca3b5787cc82cfc84e08783e.jpg,Black pepper|Onion|Kale|Olive oil|Olive|Capsicum|Crushed red pepper|Oil|Salt|Broth|Vegetable|Cheese|Parmigiano-Reggiano|Garlic|Clove|Pasta|Tomato|Bean,250.06221461024032,3.112308898726839,45.11147370760833,13.071199746323273
Baked Chicken Parmesan,https://www.edamam.com/web-img/5cb/5cbfa653e264f93fe85652a4aa8338c1.jpg,Vinegar|Salt|Olive oil|Oil|Parmigiano-Reggiano|Cheese|Garlic|Clove|Bread|Bread crumbs|Black pepper|Chicken as food|Mustard (condiment)|Dijon mustard|Baguette|Butter|Tomato|Olive|Basil|Sugar|Oregano,254.08923118383,14.0885274011858,13.007085558828503,19.5019416726687
Farro Soup,https://www.edamam.com/web-img/622/6220d6d06ddecd1949c09d4b4c879c03.jpg,Celery|Leek|Potato|Tomato paste|Oil|Garlic|Rosemary|Wine|Tomato|Butternut squash|Carrot|Bay leaf|Pancetta|Black pepper|Capsicum|Spelt|Olive|Seed|Farro|Salt|Crushed red pepper|Parmigiano-Reggiano|Cheese|Cranberry|Bean|Olive oil|Onion|Salvia officinalis,334.492765612571,13.423830391627874,44.079744213222014,10.083814067585731
Easy Tortellini Soup,https://www.edamam.com/web-img/d6f/d6f2b7223951abe3e5872666e15e6ad0.jpg,Meat|Tomato|Chicken as food|Broth|Capsicum|Black pepper|Parmigiano-Reggiano|Spinach|Olive|Olive oil|Tortellini|Cheese|Oil|Tomato sauce|Salt|Garlic|Clove,445.1547731028813,17.623080801049127,51.419112018302826,23.45554096148306
Paula Deen’s Chicken Divan Made Healthy,https://www.edamam.com/web-img/22b/22b5c2f0d51ec93306ed974d8a376937.jpg,Broccoli|Black pepper|Cream of mushroom soup|Mushroom|Mayonnaise|Colby-Jack|Cheddar cheese|Quinoa|Monterey Jack|Cheese|Cream|Milk|Chicken as food|Salt|Fat|Parmigiano-Reggiano|Nutmeg|Sugar|Splenda,552.8154999999138,36.747364861105154,26.079067499991897,29.372876805554593
"brussels sprouts, apple and pomegranate salad",https://www.edamam.com/web-img/336/33635b9e8c8d4afceecf1c3c5c53f89e.jpg,Lemon|Chili pepper|Black pepper|Chipotle|Pomegranate|Granny Smith|Vinegar|Wine|Olive|Apple|Honey|Paprika|Walnut|Onion|Red onion|Olive oil|Oil|Juice|Brussels sprout|Salt|Sumac|Kosher salt|Seed,161.96470833333333,11.698767916666666,14.718425416666664,2.067857083333333
Spinach and Feta Turkey Burgers,https://www.edamam.com/web-img/ab3/ab3b356a4b3022b594a0c64fd60a766c.jpg,Black pepper|Salt|Cheese|Feta|Olive|Cayenne pepper|Spinach|Oregano|Paprika|Oil|Olive oil,212.1537533500773,14.128782382001004,1.7568509375196868,19.773140927836533
Red Pepper and Feta Turkey Burger,https://www.edamam.com/web-img/28b/28bf8b9de85b88cf81e216e05c762042.jpg,Lemon|Juice|Capsicum|Cucumber|Yogurt|Strained yogurt|Feta|Cheese|Spinach|Egg as food|Hamburger|Black pepper,240.736786305565,7.928491914000104,17.085004863461297,25.34475494515293
Feta-Spiked Turkey Burgers,https://www.edamam.com/web-img/2e9/2e904a42836fcf84ed59448e1d52bd2d.jpg,Spinach|Salt|Clove|Garlic|Butter|Black pepper|Olive|Olive oil|Oil|Feta|Cheese,611.802967396991,30.733146079970258,45.955974498592035,38.586465649286055
"Spinach And Feta Chicken Burgers (Aka Spanakopita Burgers) With Grilled Halloumi, Roasted Red Peppers And A Spinach And Feta Sauce",https://www.edamam.com/web-img/1ae/1ae0fba1d44da2c031df1f13d48e8a41.jpg,Flour|Butter|Feta|Salt|Lemon|Juice|Spinach|Milk|Dill|Black pepper|Clove|Garlic|Toast|Onion|Capsicum|Scallion|Chicken as food|Halloumi,638.4259539093337,36.97434105733885,37.847322931208105,40.39719120666489
Cathy's Big Fat Meatloaf,https://www.edamam.com/web-img/2d5/2d5fad31694e48d92c78c6575a014d41.jpg,Kosher salt|Cumin|Worcestershire sauce|Mustard (condiment)|Dijon mustard|Olive|Salt|Glaze (cooking technique)|Cheese|Capsicum|Black pepper|Olive oil|Oil|Bacon|Egg as food|Yolk|Clove|Garlic|Monterey Jack|Cream|Sour cream|Chipotle|Andouille|Ketchup|Parsley|Ground meat|Pork|Onion,286.78237738333337,19.10562903976042,6.346034203354168,22.587287213333337
Meatloaf With Fresh Scallions & Herbs,https://www.edamam.com/web-img/f56/f56755890c5f603ee8bbfedd62a3d704.jpg,Bread crumbs|Ketchup|Veal|Black pepper|Vegetable|Vegetable oil|Pork|Ground meat|Egg as food|Paprika|Sour cream|Cream|Salt|Kosher salt|Parsley|Thyme|Onion|Tarragon|Oil|Clove|Garlic|Ground beef|Beef|Scallion,423.55797862189183,28.656381722117644,19.148624691653673,22.73921978947198
Sweet and Sour Cabbage with Meatballs,https://www.edamam.com/web-img/165/1656359f0841b11ff0b2bc57a8c2678e.jpg,Onion|Parsley|Brown sugar|Sugar|Rice|Juice|Chives|Stock (food)|Chili pepper|Cabbage|Red cabbage|Dill|Crème fraîche|Lemon|Vinegar|Cider|Egg as food|Vegetable|Oil|Vegetable oil|Meatloaf|Clove|Garlic|Sirloin steak|Allspice|Worcestershire sauce|Relish|Salt|Seed|Celery|Canola oil|Paprika|Chicken as food|Cumin,255.43565568899854,13.422381849139915,18.093685694163863,14.470146162174421
Sweet & Sour Meatloaf,https://www.edamam.com/web-img/063/0638753e3a1ea6d87a4d5225a374bcb0.jpg,Onion|Maize|Corn flakes|Cider|Vinegar|Parsley|Ketchup|Egg as food|Ground beef|Beef|Black pepper|Mustard (condiment)|Brown sugar|Sugar|Nutmeg,376.3603632833333,23.858947249999996,18.262703333333334,21.56866248225
Retro Sweet & Sour Meatloaf recipes,https://www.edamam.com/web-img/9d2/9d27c8ad112b4fa5e8ff8648316ec882,Mustard (condiment)|Sugar|Water|Egg as food|Brown sugar|Vinegar|Bread|Bread crumbs|Ketchup|Ground beef|Beef|Salt|Black pepper|Onion,467.32886328313924,25.230176000000004,35.522000833283236,24.54096789891661
Champagne and Orange-Steamed Lobster Tails en Papillote,https://www.edamam.com/web-img/c79/c79e3476d0e748924a5317d11cf29907.jpg,Butter|Champagne|Sparkling wine|Wine|Kosher salt|Salt|Fennel|Lobster,215.28578903125,6.8807921171875,6.2029475000000005,23.95014360125
Lobster Roatan recipes,https://www.edamam.com/web-img/a76/a763a0f853ff065378a9efd390c54549,Tomato|Butter|Salt|Lime (fruit)|Lobster|Coriander|Garlic|Clove|Garnish (food)|Chili pepper|Onion|Red onion|Black pepper|Ginger|White rice|Rice|Coconut milk|Coconut|Milk|Sugar,346.0507131249677,22.499699162499642,9.431122781242866,28.358164056248494
Red Curry of Lobster and Pineapple,https://www.edamam.com/web-img/52a/52a40923ea6594e89a536fbb88d44b19.jpg,Rice|Cooked rice|Salt|Basil|Fish sauce|Pineapple|Curry|Lime (fruit)|Kaffir lime|Zest (ingredient)|Bean|Ginger|Green bean|Lobster|Sugar|Brown sugar|Palm sugar|Tamarind|Coconut milk|Milk|Coconut|Asparagus bean,366.5856537875398,22.765461110704752,23.30124068857771,23.264078602371416
Lobster Tails with Cracked Black Pepper and Cinnamon,https://www.edamam.com/web-img/a59/a59dc7a9e7f54f19ee0314d33c2a56c0.jpg,Canola oil|Oil|Lobster|Red onion|Onion|Coconut|Cinnamon|Black pepper|Ginger|Cardamom|Sea salt|Salt|Milk|Coconut milk|Curry|Curry tree,338.3412043773438,28.27895982864844,10.11464102436719,15.116024364046876
Lobster and Soba Noodle Salad,https://www.edamam.com/web-img/4a6/4a668eeb6350e683587ffe88471d340d.jpg,Scallion|Cucumber|Oil|Vegetable oil|Vegetable|Lobster|Meat|Coriander|Spiny lobster|Soybean|Sesame|Bell pepper|Black pepper|Mentha|Seed|Soba|Noodle,480.83711163541665,15.026030024927087,50.79664306714584,38.4769862988125
Iowa Pork Steak,https://www.edamam.com/web-img/970/97045d1c3f30970f4525233c02bf0b33.jpg,Oil|Vegetable oil|Onion|Cream|Steak|Pork|Mushroom|Vegetable|Cream of mushroom soup|Worcestershire sauce,1288.3667950164063,88.29894813328126,22.5497885124375,96.3925545396797
Stuffed Iowa Steaks Recipe,https://www.edamam.com/web-img/92a/92a59163776a45b76a0515294052876d.jpg,Oil|Zest (ingredient)|Garlic|Sugar|Salt|Orange juice|Olive oil|Olive|Black pepper|Apricot|Juice|Bitter orange|Orange (fruit)|Marmalade|Glaze (cooking technique)|Stuffing|Paprika|Onion|Parsley|Clove|Pork|Pork chop|Italian sausage|Thyme|Cayenne pepper|Red onion,620.5344552843751,25.693280410874994,48.8828694499375,50.45648294384376
Braised Beef And Onions,https://www.edamam.com/web-img/64d/64d4a90f4a87954ec887a85070a88ef4.jpg,Parsley|Onion|Allspice|Beef|Pot roast|Garlic|Clove,338.71934048699995,11.550474960869998,12.999686889730002,46.74762972263001
Baking with Dorie: Daniel Boulud's Coffee-Cardamom Pots de Crème,https://www.edamam.com/web-img/6c3/6c369b3a73a559e74ac651150373b5dc.jpg,Cardamom|Espresso|Bean|Coffee|Milk|Cream|Yolk|Sugar,233.20419760364584,18.04690728540625,15.716444259046874,3.1389681902708326
Rosemary and Thyme Braised Lamb Shoulder,https://www.edamam.com/web-img/91d/91d41c3c3c6bc60dc1b16f21f6725a3f.jpg,Lamb and mutton|Oil|Olive oil|Thyme|Rosemary|Water|Zest (ingredient)|Lemon|Olive|Flour|Wine|Black pepper|Garlic|Clove|Salt|Kosher salt,842.2578705557461,64.60468784519546,7.462425491301631,45.646277797035225
"Spicy Thai Tofu With Spinach, Basil, and Peanuts From 'Everyday Thai Cooking'",https://www.edamam.com/web-img/822/822215cabba46c783aa3b94c7fa956f3.jpg,Sugar|Brown sugar|Sriracha sauce|Garnish (food)|Chili pepper|Spinach|Basil|Cooking oil|Tofu|Juice|Lime (fruit)|Fish sauce|Ginger|Oyster|Peanut|Clove|Garlic|Oyster sauce,176.21315372090987,12.006993404291759,8.306880537946274,11.543046915167418
The Nasty Bits: Deep-Fried Pig's Ears Recipe,https://www.edamam.com/web-img/a5c/a5cd246f6462f5ff4b4cf08d117a3709.jpg,Flour|Oil|Carrot|Onion|Salt|Celery|Wine|Corn starch|Marjoram|Parsley|Thyme|Bouquet garni|Vermouth,273.4286875,20.27994375,10.752984375,7.158515625
Thai Catfish Skewers with Savoy Cabbage Slaw,https://www.edamam.com/web-img/297/297d557607d14069de1fa9c9a277b0c8.jpg,Shallot|Clove|Rice|Cabbage|Napa cabbage|Catfish|Oil|Olive oil|Jalapeño|Black pepper|Bell pepper|Mentha|Garlic|Sea salt|Salt|Lime (fruit)|Juice|Olive|Cucumber|Fish sauce|Sugar|Brown sugar|Skewer|Vinegar|Chili pepper|Ginger|Cymbopogon,356.3566977718533,19.255610138885473,18.65388479157508,28.101509444443536
Seasoned Swai Fish Fillet,https://www.edamam.com/web-img/ef1/ef1a33f55406db623bbca1c39cbd7764.jpg,Lemon|Juice|Salt|Paprika|Garlic|Black pepper|Wine|Margarine|Coriander,216.82155861436004,14.003261410740201,1.9651262626002002,17.494433440300803
Easy Garlic Swai Fish,https://www.edamam.com/web-img/8cb/8cb7e2268b993ae1fb5a67c0327abb36.jpg,Garlic|Seasoning,151.92294928140097,8.001263590750332,1.313024942677787,17.46151232697877
Bacon Wrapped Swai,https://www.edamam.com/web-img/546/546c57193a381f5ce911aca2dbcffbb8.jpg,Fillet (cut)|Herb|Bacon,200.70656250000002,14.800696875,0.38629062500000005,15.319165625
Jamaican-Seasoned Sauteed Swai Fillets,https://www.edamam.com/web-img/ccc/ccc47c0366bdfcfa0ca9d24d21ccde33.jpg,Butter|Seasoning|Oil|Olive oil|Salt,168.50299755625,12.425197020875,0.5806000000000001,13.085569115812499
The Best-Ever Crab Cakes,https://www.edamam.com/web-img/db2/db2743d3da06ffdc021beb7bc1586d94.jpg,Bread crumbs|Parsley|Egg as food|Dijon mustard|Mustard (condiment)|Kosher salt|Salt|Butter|Mayonnaise|Black pepper,213.27369451666667,13.809495589666668,5.090844166666666,16.423936792666666
Best Ever Crab Cakes,https://www.edamam.com/web-img/1e4/1e4ae6b4a4a015b3489e0388260adcc2.jpg,Cracker (food)|Tarragon|Capsicum|Mayonnaise|Black pepper|Butter|Juice|Lemon|Onion|Scallion,398.05983344178014,29.012754634501235,9.264128750035582,24.07183352233514
Best Ever Crab Cakes,https://www.edamam.com/web-img/3c1/3c1afb16dc21f832b5a9ae3c20a90a43.jpg,Worcestershire sauce|Cracker (food)|Meat|Crab|Crab meat|Peanut oil|Peanut|Saltine cracker|Oil|Mayonnaise|Mustard (condiment)|Dijon mustard|Hot sauce,249.3650208875,19.57165981725,6.090290625,11.680537594500002
Best Ever Crab Cakes Recipe,https://www.edamam.com/web-img/5a6/5a684f0cf0d6670b6f178918b29f1d41.jpg,Mayonnaise|Scallion|Tarragon|Cracker (food)|Juice|Lemon|Butter|Onion|Capsicum|Black pepper,199.02991672089007,14.506377317250617,4.632064375017791,12.03591676116757
Maryland Style Crab Cakes – The Best You’ll Ever Eat recipes,https://www.edamam.com/web-img/ada/adacff4a1c85daef2d0bf78287471ff5,Salt|Bread|Bread crumbs|Mustard (condiment)|Mayonnaise|Old Bay Seasoning|Seasoning|Crab meat|Meat|Black pepper|Egg as food|Crab|Callinectes sapidus,182.64477566129918,7.924151242943469,4.363130052920068,22.424310786924618
Baked Crisp Parmesan Romano Chicken,https://www.edamam.com/web-img/cec/cecbda56e6f99e439ef9fdf475b62e2e.jpg,Cheese|Parmigiano-Reggiano|Parsley|Black pepper|Chicken as food|Bread crumbs|Oil|Salt|Vinegar|Oregano|Clove|Garlic|Olive|Olive oil,874.5868518225001,59.679792748589996,21.141764375000008,59.2024994629
Baked Crisp Parmesan Romano Chicken,https://www.edamam.com/web-img/e4b/e4b7c3d6106a8d69a3498adc4bef08d7.jpg,Cheese|Parmigiano-Reggiano|Bread crumbs|Parsley|Black pepper|Oil|Olive oil|Olive|Chicken as food|Vinegar|Salt|Oregano|Garlic|Clove,788.8288125,53.67274125,21.141764375000008,51.783431875000005
Baked Crisp Parmesan Romano Chicken,https://www.edamam.com/web-img/6a3/6a328fe9571bbae3979fb5af5ddb558f.jpg,Parsley|Garlic|Cheese|Parmigiano-Reggiano|Bread crumbs|Vinegar|Black pepper|Salt|Clove|Oregano|Oil|Chicken as food|Olive|Olive oil,874.5868518225001,59.679792748589996,21.141764375000008,59.2024994629
"Amatriciana Burgers With Tomato-Onion Jam, Bacon, and Pecorino Romano Crisps Recipe",https://www.edamam.com/web-img/874/874209092b5725def454edd23b4e1350.jpg,Ground beef|Bacon|Kosher salt|Onion|Black pepper|Capsicum|Salt|Tomato|Garlic|Clove|Focaccia|Bread|Pecorino Romano|Pecorino|Beef,752.7642532187062,33.77434386476362,56.21221534631157,58.273365623217316
Early Summer Peas with Minted Orzo and Pecorino Romano,https://www.edamam.com/web-img/f3b/f3b10aa35ccd93ab3524163d798e1c63.jpg,Chicken as food|Wine|White wine|Pea|Pecorino Romano|Romano cheese|Cheese|Orzo|Stock (food)|Salt|Water|Black pepper|Butter|Pasta|Pecorino|Acini di pepe,930.0089999990124,40.33688999995368,98.09639249989416,37.6949962499885
Sloppy Joes II,https://www.edamam.com/web-img/a8a/a8a108270338ff41028800e45d43bcf2.jpg,Bun|Ketchup|Capsicum|Black pepper|Onion|Carrot|Garlic|Beef|Ground beef|Cumin|Tomato|Tomato sauce|Bell pepper|Worcestershire sauce|Hamburger,191.87819293953135,4.854864125906085,23.60407409198842,13.391045814497765
Sloppy Joes Ii,https://www.edamam.com/web-img/2a3/2a3f00e6f666c1ea742d672c0f6fb22d.jpg,Sugar|Brown sugar|Mustard (condiment)|Garlic powder|Garlic|Ketchup|Ground beef|Beef|Bell pepper|Black pepper|Onion,174.31717853333336,7.636812833333335,10.838552499999999,15.634191500000002
Sloppy Joes II,https://www.edamam.com/web-img/33a/33aea597e2d7e01c10d050e4b1185aef.jpg,Salt|Brown sugar|Sugar|Bell pepper|Black pepper|Garlic|Garlic powder|Mustard (condiment)|Ketchup|Onion|Beef|Ground beef,175.22880095768335,7.648653028964335,11.0708164603075,15.671927583621503
Healthier Sloppy Joes II,https://www.edamam.com/web-img/500/5004b4d3234306f5411242a8b47bbaef.jpg,Brown sugar|Black pepper|Onion|Beef|Ground beef|Ketchup|Bell pepper|Mustard (condiment)|Salt|Clove|Garlic|Sugar|Carrot,184.39874081175276,7.702629349380999,13.212134040490737,15.888458241329799
Turkey Picadillo II,https://www.edamam.com/web-img/564/564fc8a3f7c89cd6b23b4fde35940851.jpg,Bell pepper|Black pepper|Black turtle bean|Wine|Caper|Bay leaf|Brine|Oil|Raisin|Tomato sauce|Tomato|Olive|Bean|Cumin|Onion|Olive oil|Garlic|Clove|Cayenne pepper,242.14403940740746,10.90167475690741,17.293832533546297,17.677875323296302
Clams Italiano,https://www.edamam.com/web-img/a03/a0339cebb50696c9f0f9dbed96134104.jpg,Parsley|Black pepper|Capsicum|Clove|Crushed red pepper|White wine|Wine|Butter|Oregano|Garlic|Clam,279.3794999999552,16.248421666665944,6.726656666655015,13.296438333331812
Clams Italiano Recipe,https://www.edamam.com/web-img/29a/29a19e24c4152247b9a84bf4b5467921.jpg,Parsley|Crushed red pepper|Butter|Garlic|Clove|Clam|White wine|Capsicum|Black pepper|Oregano|Wine,279.3794999999552,16.248421666665944,6.726656666655015,13.296438333331812
Chef John's Lasagna,https://www.edamam.com/web-img/9ff/9ff972a681c5f7c046b4f2f040930267.jpg,Mozzarella|Cheese|Water|Parmigiano-Reggiano|Egg as food|Ground beef|Beef|Black pepper|Capsicum|Herb|Ricotta|Parsley|Seasoning|Noodle|Lasagne|Cayenne pepper|Marinara sauce|Salt|Italian sausage|Mushroom,747.2947148277777,43.652119532527784,42.669297265277784,44.37979794723611
Chef John's Perfect Prime Rib,https://www.edamam.com/web-img/6cc/6cc130cebfa4025e5e4339a1c485f161.jpg,Black pepper|Kosher salt|Butter|Salt,1716.9970385000004,155.189635592,1.2715,73.57776400499999
"Bow Ties With Sausage, Tomatoes And Cream",https://www.edamam.com/web-img/8c6/8c637f331e4a2d9b848a6b8e7984156a.jpg,Pasta|Oil|Olive oil|Salt|Parsley|Black pepper|Capsicum|Italian sausage|Clove|Garlic|Olive|Cream|Onion|Plum|Tomato|Plum tomato,600.5934995625,34.06291240654167,52.6776328945,22.288112594166666
Italian Sausage with Bow Ties recipes,https://www.edamam.com/web-img/931/9317f9b4e888cd239b9ba8e8b1319fbe,Parmigiano-Reggiano|Italian sausage|Crushed red pepper|Cheese|Black pepper|Capsicum|Pasta|Tomato|Salt|Cream|Whipped cream|Garlic|Basil|Onion,1213.06536604,87.8557254469125,80.72553014093752,31.1151317041875
Bow Ties With Sausage,https://www.edamam.com/web-img/1e4/1e454ef15f2602dd002ec7ac1d210e22.jpg,Oil|Parsley|Italian sausage|Cream|Capsicum|Black pepper|Tomato|Pasta|Olive|Olive oil|Salt|Onion|Clove|Garlic,598.45027561425,34.039098807116666,52.21445838568375,22.183332756696668
Italian Sausage with Bow Ties Recipe,https://www.edamam.com/web-img/a12/a12616e13d701a327e565fbd7ebdf7b1.jpg,Whipped cream|Cream|Pasta|Capsicum|Black pepper|Basil|Garlic|Tomato|Parmigiano-Reggiano|Cheese|Onion|Italian sausage|Salt|Crushed red pepper,1213.06536604,87.8557254469125,80.72553014093752,31.1151317041875
Kielbasa and Bow Ties Recipe 5,https://www.edamam.com/web-img/765/7650ebcad25db4265bef11708c9be704.jpg,Kielbasa|Mushroom|Olive|Pasta|Bacon|Sour cream|Cream|Mayonnaise|Spinach|Tomato,832.5364999999999,53.200505,64.380685,24.738639999999997
Quick and Easy Chicken Almond Soup,https://www.edamam.com/web-img/373/373553fe12bb3843fded994db891c72b.jpeg,Salt|Almond|Kosher salt|Butter|Chicken as food|Stock (food)|Black pepper|Cayenne pepper|Tomato|Basil|Garnish (food),598.31886475,40.961202835,37.8741813875,27.3963478775
Chicken Sophia,https://www.edamam.com/web-img/2fb/2fbc9c1340c7b3db91daea9237c548bf.jpg,Kosher salt|Tarragon|Yolk|Meat|King crab|Crab|Salt|Butter|Mustard (condiment)|Water|Dijon mustard|Black pepper|Chicken as food|Juice|Lemon|Asparagus,837.5324655414541,63.22131727100308,2.756146219025209,63.1065928599817
Carmine’s Famous Scarpariello Chicken Wings Recipe,https://www.edamam.com/web-img/17a/17a9c03127744dfbc36f5823a724a1ff.jpg,Olive|Chicken as food|Rosemary|Salt|Salvia officinalis|Oregano|Juice|Butter|Garlic|Clove|Black pepper|Oil|White wine|Wine|Canola oil|Kosher salt|Lemon|Olive oil|Stock (food)|Shallot,1817.035255004006,175.73827773245668,7.429905642544192,55.03818194703556
The Best Fried Chicken Recipe Ever?,https://www.edamam.com/web-img/5d4/5d47a29589004b7d58b2a2b8058310fd.jpg,Water|Country ham|Buttermilk|Kosher salt|Salt|Black pepper|Ham|Chicken as food|Corn starch|Brine|Butter|Flour|Lard,1627.0156442778084,135.30361876266804,39.481579325954826,59.441349545100856
Lancashire hotpot,https://www.edamam.com/web-img/2bb/2bbf5f8f12b3e6cc205077204e8627b7.jpg,Flour|Carrot|Stock (food)|Chicken as food|Bay leaf|Potato|Worcestershire sauce|Lamb and mutton|Butter|Onion,1270.3610556476012,79.97317352158295,61.724139171851405,73.79200514532417
Baked Tilapia With Tomatoes and Potatoes,https://www.edamam.com/web-img/6bc/6bcc9be3abdad1b6e33d8197b95e35e5.jpeg,Vinegar|Thyme|Kosher salt|Olive|Olive oil|Oil|Potato|Tilapia|Fillet (cut)|Wine|Clove|Garlic|Kalamata olive|Caper|Cherry|Tomato|Salt|Black pepper|Cooking spray|Balsamic vinegar,425.7805535899338,15.519545354450926,34.51806359935649,38.359395989828386
Balsamic Baked Tilapia,https://www.edamam.com/web-img/fa4/fa47025f24d6ff1e12213f606304ebe2.jpg,Fillet (cut)|Oil|Olive oil|Bell pepper|Black pepper|Blue cheese|Cheese|Olive|Tilapia|Vinegar|Balsamic vinegar|Onion|Leaf vegetable,311.88716880000004,17.4270175725,7.898025,31.159911974
Balsamic Baked Tilapia,https://www.edamam.com/web-img/156/1560055342004ceee27ef45c18e7932b.jpg,Olive|Olive oil|Oil|Leaf vegetable|Black pepper|Fillet (cut)|Blue cheese|Cheese|Balsamic vinegar|Vinegar|Salt|Bell pepper|Onion|Tilapia,313.82820018652495,17.452227780946497,8.39256267796125,31.240259846932247
Foil-Baked Fish with Summer Veggies recipes,https://www.edamam.com/web-img/1c2/1c21126f86d71b0a5fab10acf5c5e586,Tomato|Basil|Scallion|Zucchini|Lemon|Fillet (cut)|Clove|Garlic|Olive|Onion|Bell pepper|Black pepper|Balsamic vinegar|Vinegar|Cherry|Tilapia|Olive oil|Oil|Fennel|Salt|Oregano,282.8055259335552,12.243779520676435,11.300145497300887,33.743880027552684
Fish Tamales,https://www.edamam.com/web-img/286/28635841b2d4c8c057dfa4191d322da1.png,Olive|Maize|Tilapia|Olive oil|Oil|Cabbage|Black pepper|Capsicum|Hot sauce|Vinegar|Balsamic vinegar|Salt|Chili powder|Kosher salt|Chili pepper|Onion|Masa|Red cabbage|Whole grain|Baking powder|Lemon|Juice|Mustard (condiment)|Cayenne pepper|Lard|Bay leaf|Clove|Garlic|Water,1172.0340487679998,18.22329559852,216.05641217261,45.371165312550005
